ClientAccountID,AccountAlias,Model,CurrencyPrimary,FXRateToBase,AssetClass,Fee Type,ExpenseIndicator,Revenue,Expense,Net,RevenueInBase,ExpenseInBase,NetInBase,Date,Description,TradeID,LevelOfDetail,ExecID,SettleDate,Buy/Sell,Quantity,TradePrice,Proceeds,Exchange,Symbol,UnderlyingSymbol,Multiplier,Expiration,Strike,Put/Call,SecurityID,UnderlyingSecurityID,file_name
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,6.5621843,-1.9421843,4.62,6.5621843,-1.9421843,4.62,09/13/2024;11:42:40,Commission,6678026156,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,9.374549,-2.774549,6.6,9.374549,-2.774549,6.6,09/13/2024;11:43:00,Commission,6678033169,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,6.5621843,-1.9421843,4.62,6.5621843,-1.9421843,4.62,09/13/2024;11:43:00,Commission,6678033161,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,6.5621843,-1.9421843,4.62,6.5621843,-1.9421843,4.62,09/13/2024;11:43:00,Commission,6678033165,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,9.374549,-2.774549,6.6,9.374549,-2.774549,6.6,09/13/2024;11:43:00,Commission,6678033180,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,6.5621843,-1.9421843,4.62,6.5621843,-1.9421843,4.62,09/13/2024;11:43:00,Commission,6678033195,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,11.2494588,-3.3294588,7.92,11.2494588,-3.3294588,7.92,09/13/2024;11:43:00,Commission,6678033215,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,2.568626426,-0.760226426,1.8084,2.568626426,-0.760226426,1.8084,09/13/2024;11:43:00,Commission,6678033217,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,11.2494588,-3.3294588,7.92,11.2494588,-3.3294588,7.92,09/13/2024;11:43:00,Commission,6678033240,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,6.5621843,-1.9421843,4.62,6.5621843,-1.9421843,4.62,09/13/2024;11:43:00,Commission,6678033275,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,11.2494588,-3.3294588,7.92,11.2494588,-3.3294588,7.92,09/13/2024;11:43:00,Commission,6678033286,DETAIL,,,,,,,,,,,,,,,,732383
U1206082,U1206082 Improsa Valores Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,11.2494588,-3.3294588,7.92,11.2494588,-3.3294588,7.92,09/13/2024;11:43:00,Commission,6678033317,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,,,Commissions,Default,1331.555944,-225.894101164,1105.661842836,1331.555944,-225.894101164,1105.661842836,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1.014640864,13.985359136,15,-1.014640864,13.985359136,09/03/2024;11:12:43,Commission,6639282619,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1,14,15,-1,14,09/03/2024;11:21:15,Commission,6639372591,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-4.114085,10.885915,15,-4.114085,10.885915,09/03/2024;11:23:54,Commission,6639398929,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-2.5,12.5,15,-2.5,12.5,09/03/2024;12:18:46,Commission,6639836164,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,120,-8,112,120,-8,112,09/03/2024;12:41:54,Commission,6640028506,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-3.152824,11.847176,15,-3.152824,11.847176,09/03/2024;15:00:02,Commission,6640954234,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,25,-10,15,25,-10,15,09/03/2024;15:46:17,Commission,6641384975,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,30,-12.5,17.5,30,-12.5,17.5,09/03/2024;15:46:52,Commission,6641413291,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1,14,15,-1,14,09/04/2024;13:06:31,Commission,6645150318,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.035,-0.035,0,-0.035,-0.035,09/04/2024;13:06:51,Commission,6645155258,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1,14,15,-1,14,09/04/2024;13:06:51,Commission,6645150422,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-2.215,-2.215,0,-2.215,-2.215,09/04/2024;13:06:51,Commission,6645150437,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.035,-0.035,0,-0.035,-0.035,09/04/2024;13:06:51,Commission,6645150448,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.005,-0.005,0,-0.005,-0.005,09/04/2024;13:06:51,Commission,6645150453,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-3.35,11.65,15,-3.35,11.65,09/04/2024;14:21:39,Commission,6645539288,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-3.95751,11.04249,15,-3.95751,11.04249,09/05/2024;12:12:02,Commission,6649812977,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1.13227004,13.86772996,15,-1.13227004,13.86772996,09/06/2024;09:36:19,Commission,6653013413,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1.5105,13.4895,15,-1.5105,13.4895,09/06/2024;10:40:32,Commission,6654209557,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1.008736,13.991264,15,-1.008736,13.991264,09/09/2024;10:37:40,Commission,6659678045,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1.007696,13.992304,15,-1.007696,13.992304,09/10/2024;13:17:14,Commission,6664965255,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-7.46425526,7.53574474,15,-7.46425526,7.53574474,09/10/2024;13:45:18,Commission,6665102044,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-6.64304,8.35696,15,-6.64304,8.35696,09/11/2024;11:59:02,Commission,6668712697,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,150,-32.5,117.5,150,-32.5,117.5,09/12/2024;14:35:25,Commission,6674761677,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,225,-45,180,225,-45,180,09/12/2024;14:36:18,Commission,6674766984,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,75,-12.5,62.5,75,-12.5,62.5,09/12/2024;14:37:31,Commission,6674772655,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1.0052,13.9948,15,-1.0052,13.9948,09/12/2024;14:50:00,Commission,6674843140,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1.000104,13.999896,15,-1.000104,13.999896,09/12/2024;14:51:42,Commission,6674855964,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.0204,-0.0204,0,-0.0204,-0.0204,09/12/2024;14:51:42,Commission,6674855981,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-2.0208,-2.0208,0,-2.0208,-2.0208,09/12/2024;14:51:42,Commission,6674856713,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.005052,-0.005052,0,-0.005052,-0.005052,09/12/2024;14:51:42,Commission,6674856720,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-1.500444,-1.500444,0,-1.500444,-1.500444,09/12/2024;14:51:42,Commission,6674856795,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1.0052,13.9948,15,-1.0052,13.9948,09/13/2024;10:13:07,Commission,6677057529,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-1.5156,-1.5156,0,-1.5156,-1.5156,09/13/2024;10:13:07,Commission,6677057684,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-3.394944,-3.394944,0,-3.394944,-3.394944,09/13/2024;10:13:07,Commission,6677057723,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-1.0156,-1.0156,0,-1.0156,-1.0156,09/13/2024;10:13:07,Commission,6677057543,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.090944,-0.5052,-0.414256,0.090944,-0.5052,-0.414256,09/13/2024;10:13:07,Commission,6677057737,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,15,-1.0026,13.9974,15,-1.0026,13.9974,09/13/2024;11:42:23,Commission,6678028260,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.8656,-0.8656,0,-0.8656,-0.8656,09/13/2024;11:42:23,Commission,6678028264,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.00104,-0.00104,0,-0.00104,-0.00104,09/13/2024;11:42:23,Commission,6678028262,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.42942,-0.42942,0,-0.42942,-0.42942,09/13/2024;11:42:23,Commission,6678028266,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-1.5156,-1.5156,0,-1.5156,-1.5156,09/13/2024;11:42:23,Commission,6678028281,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-1.0104,-1.0104,0,-1.0104,-1.0104,09/13/2024;11:42:23,Commission,6678028275,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.10104,-0.10104,0,-0.10104,-0.10104,09/13/2024;11:42:23,Commission,6678028277,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.5052,-0.5052,0,-0.5052,-0.5052,09/13/2024;11:42:23,Commission,6678028279,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0,-0.5052,-0.5052,0,-0.5052,-0.5052,09/13/2024;11:42:23,Commission,6678028290,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,3.9257,-1.5156,2.4101,3.9257,-1.5156,2.4101,09/13/2024;11:42:23,Commission,6678028293,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.3102,-0.5052,0.805,1.3102,-0.5052,0.805,09/13/2024;11:42:23,Commission,6678028295,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.92764,-0.35364,0.574,0.92764,-0.35364,0.574,09/13/2024;11:42:23,Commission,6678028298,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.2252,-0.5052,0.72,1.2252,-0.5052,0.72,09/13/2024;11:42:23,Commission,6678028303,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.04816,-0.40416,0.644,1.04816,-0.40416,0.644,09/13/2024;11:42:23,Commission,6678028305,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.92764,-0.35364,0.574,0.92764,-0.35364,0.574,09/13/2024;11:42:23,Commission,6678028308,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,6.1512,-3.0312,3.12,6.1512,-3.0312,3.12,09/13/2024;11:42:23,Commission,6678028319,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.26504,-0.10104,0.164,0.26504,-0.10104,0.164,09/13/2024;11:42:23,Commission,6678028322,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.3252,-0.5052,0.82,1.3252,-0.5052,0.82,09/13/2024;11:42:23,Commission,6678028325,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.39756,-0.15156,0.246,0.39756,-0.15156,0.246,09/13/2024;11:42:23,Commission,6678028330,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.92764,-0.35364,0.574,0.92764,-0.35364,0.574,09/13/2024;11:42:23,Commission,6678028327,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,2.25284,-0.85884,1.394,2.25284,-0.85884,1.394,09/13/2024;11:42:23,Commission,6678028333,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.0252,-0.5052,0.52,1.0252,-0.5052,0.52,09/13/2024;11:42:23,Commission,6678028340,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.2252,-0.5052,0.72,1.2252,-0.5052,0.72,09/13/2024;11:42:23,Commission,6678028342,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.26204,-0.10104,0.161,0.26204,-0.10104,0.161,09/13/2024;11:42:23,Commission,6678028365,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.3252,-0.5052,0.82,1.3252,-0.5052,0.82,09/13/2024;11:42:23,Commission,6678028345,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.6626,-0.2526,0.41,0.6626,-0.2526,0.41,09/13/2024;11:42:23,Commission,6678028348,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.39756,-0.15156,0.246,0.39756,-0.15156,0.246,09/13/2024;11:42:23,Commission,6678028350,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.3102,-0.5052,0.805,1.3102,-0.5052,0.805,09/13/2024;11:42:23,Commission,6678028367,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.26204,-0.10104,0.161,0.26204,-0.10104,0.161,09/13/2024;11:42:23,Commission,6678028369,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.92764,-0.35364,0.574,0.92764,-0.35364,0.574,09/13/2024;11:42:23,Commission,6678028372,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.39756,-0.15156,0.246,0.39756,-0.15156,0.246,09/13/2024;11:42:23,Commission,6678028382,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.3252,-0.5052,0.82,1.3252,-0.5052,0.82,09/13/2024;11:42:23,Commission,6678028384,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.3252,-0.5052,0.82,1.3252,-0.5052,0.82,09/13/2024;11:42:23,Commission,6678028386,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.3252,-0.5052,0.82,1.3252,-0.5052,0.82,09/13/2024;11:42:23,Commission,6678028389,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,2.6504,-1.0104,1.64,2.6504,-1.0104,1.64,09/13/2024;11:42:23,Commission,6678028392,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.3252,-0.5052,0.82,1.3252,-0.5052,0.82,09/13/2024;11:42:23,Commission,6678028394,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.113168,-0.424368,0.6888,1.113168,-0.424368,0.6888,09/13/2024;11:42:23,Commission,6678028411,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.134772,-0.055572,0.0792,0.134772,-0.055572,0.0792,09/13/2024;11:42:23,Commission,6678028413,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,1.3102,-0.5052,0.805,1.3102,-0.5052,0.805,09/13/2024;11:42:23,Commission,6678028399,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,6.1512,-3.0312,3.12,6.1512,-3.0312,3.12,09/13/2024;11:42:23,Commission,6678028415,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.92764,-0.35364,0.574,0.92764,-0.35364,0.574,09/13/2024;11:42:23,Commission,6678028417,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,0.39756,-0.15156,0.246,0.39756,-0.15156,0.246,09/13/2024;11:42:23,Commission,6678028419,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,300,-20,280,300,-20,280,09/13/2024;12:13:23,Commission,6678254020,DETAIL,,,,,,,,,,,,,,,,732383
U1213465,U1213465 Acobo Puesto de Bolsa  S. A.,,USD,1,,Commissions,Default,75,-5,70,75,-5,70,09/13/2024;15:34:55,Commission,6679451171,DETAIL,,,,,,,,,,,,,,,,732383
U12147066,U12147066 SURF PAPAGAYO SOCIEDAD DE RESPONSABILIDAD LIMITADA,,USD,,,Commissions,Default,50,-3.333333334,46.666666666,50,-3.333333334,46.666666666,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U12147066,U12147066 SURF PAPAGAYO SOCIEDAD DE RESPONSABILIDAD LIMITADA,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/03/2024;09:30:27,Commission,6637179170,DETAIL,,,,,,,,,,,,,,,,732383
U12147066,U12147066 SURF PAPAGAYO SOCIEDAD DE RESPONSABILIDAD LIMITADA,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/04/2024;09:30:00,Commission,6642576692,DETAIL,,,,,,,,,,,,,,,,732383
U12192676,U12192676 Fabiola Abarca Jimenez and Andres Chotocruz Abarca,,USD,,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U12192676,U12192676 Fabiola Abarca Jimenez and Andres Chotocruz Abarca,,USD,1,,Commissions,Default,0,0,0,0,0,0,09/03/2024;09:38:40,Commission,6637620838,DETAIL,,,,,,,,,,,,,,,,732383
U12192676,U12192676 Fabiola Abarca Jimenez and Andres Chotocruz Abarca,,USD,1,,Commissions,Default,0,0,0,0,0,0,09/03/2024;09:38:40,Commission,6637621425,DETAIL,,,,,,,,,,,,,,,,732383
U12192676,U12192676 Fabiola Abarca Jimenez and Andres Chotocruz Abarca,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/03/2024;09:38:40,Commission,6637620779,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,U12289784 Francisco J Coto Coto and Lucinda Ferre Valdez,,USD,,,Commissions,Default,3.08816617,-3.08816617,0,3.08816617,-3.08816617,0,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U12289784,U12289784 Francisco J Coto Coto and Lucinda Ferre Valdez,,USD,1,,Commissions,Default,1.00035,-1.00035,0,1.00035,-1.00035,0,09/06/2024;14:46:10,Commission,6656511841,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,U12289784 Francisco J Coto Coto and Lucinda Ferre Valdez,,USD,1,,Commissions,Default,1.00098,-1.00098,0,1.00098,-1.00098,0,09/06/2024;14:48:20,Commission,6656521280,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,U12289784 Francisco J Coto Coto and Lucinda Ferre Valdez,,USD,1,,Commissions,Default,1.005789078,-1.005789078,0,1.005789078,-1.005789078,0,09/06/2024;15:28:12,Commission,6656773750,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,U12289784 Francisco J Coto Coto and Lucinda Ferre Valdez,,USD,1,,Commissions,Default,0.081047092,-0.081047092,0,0.081047092,-0.081047092,0,09/06/2024;15:28:13,Commission,6656773759,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,,,Commissions,Default,130,-130,0,130,-130,0,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,13.55,-13.55,0,13.55,-13.55,0,09/03/2024;12:20:11,Commission,6639847808,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,10,-10,0,10,-10,0,09/04/2024;12:22:41,Commission,6644849983,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,14.8,-14.8,0,14.8,-14.8,0,09/04/2024;12:23:01,Commission,6644847532,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,10,-10,0,10,-10,0,09/04/2024;12:24:25,Commission,6644860563,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,10,-10,0,10,-10,0,09/04/2024;13:33:17,Commission,6645279840,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/06/2024;12:48:36,Commission,6655786545,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/06/2024;12:49:13,Commission,6655789482,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/09/2024;13:04:41,Commission,6660858147,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,12.55,-12.55,0,12.55,-12.55,0,09/10/2024;12:15:24,Commission,6664601199,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,12,-12,0,12,-12,0,09/11/2024;12:54:11,Commission,6669174223,DETAIL,,,,,,,,,,,,,,,,732383
U12290588,U12290588 Karla M Flores Mayorga,,USD,1,,Commissions,Default,11.05,-11.05,0,11.05,-11.05,0,09/12/2024;12:10:09,Commission,6673760489,DETAIL,,,,,,,,,,,,,,,,732383
